id,authors,title,categories,abstract,category_list,mean_similarity,std_similarity
1705.03365,"Shiori Kajimoto, Yukinao Akamatsu, Masayuki Asakawa, Alexander
  Rothkopf",dynamical dissociation of quarkonia by wave function decoherence,nucl-th hep-ph nucl-ex,"  we investigate the realtime evolution of quarkonium bound states in a
quarkgluon plasma in one dimension using an improved qcd based stochastic
potential model this model describes the quarkonium dynamics in terms of a
schrodinger equation with an inmedium potential and two noise terms encoding
the residual interactions between the heavy quarks and the medium the
probabilities of bound states in a static medium and in a boostinvariantly
expanding quarkgluon plasma are discussed we draw two conclusions from our
results one is that the outcome of the stochastic potential model is
qualitatively consistent with the experimental data in relativistic heavyion
collisions the other is that the noise plays an important role in order to
describe quarkonium dynamics in medium in particular it causes decoherence of
the quarkonium wave function the effectiveness of decoherence is controlled by
a new length scale lrm corr it represents the noise correlation length
and its effect has not been included in existing phenomenological studies
",nucl-ex,0.018713882051068387,0.02411667423543862
1012.4035,ALICE Collaboration,"twopion boseeinstein correlations in central pbpb collisions at
  sqrtsrm nn  276 tev",nucl-ex,"  the first measurement of twopion boseeinstein correlations in central pbpb
collisions at sqrtsrm nn  276 tev at the large hadron collider is
presented we observe a growing trend with energy now not only for the
longitudinal and the outward but also for the sideward pion source radius the
pion homogeneity volume and the decoupling time are significantly larger than
those measured at rhic
",nucl-ex,0.007601930241162618,0.020069712499099928
1908.09728,"Fernando G. Gardim, Giuliano Giacalone, Matthew Luzum, and Jean-Yves
  Ollitrault","thermodynamics of hot stronginteraction matter from ultrarelativistic
  nuclear collisions",nucl-th hep-ph nucl-ex,"  collisions between heavy atomic nuclei at ultrarelativistic energies are
carried out at particle colliders to produce the quarkgluon plasma a state of
matter where quarks and gluons are not confined into hadrons and colour
degrees of freedom are liberated this state is thought to be produced as a
transient phenomenon before it fragments into thousands of particles that reach
the particle detectors despite two decades of investigations one of the big
open questions is to obtain an experimental determination of the temperature
reached in a heavyion collision and a simultaneous determination of another
thermodynamic quantity such as the entropy density that would give access to
the number of degrees of freedom here we obtain the first such determination
utilizing stateoftheart hydrodynamic simulations we define an effective
temperature averaged over the spacetime evolution of the medium then using
experimental data we determine this temperature the corresponding entropy
density and speed of sound in the matter created in leadlead collisions at the
large hadron collider our results agree with firstprinciples calculations
from lattice quantum chromodynamics and confirm that a deconfined phase of
matter is indeed produced
",nucl-ex,0.018009531952899935,0.02531634946374672
1212.1686,Xuan Li and the STAR Collaboration,"forward azimuthal correlations in 200 gev pp and dau collisions at
  star",nucl-ex hep-ex,"  forward particle production and correlation measurements at rhic can probe
lowx gluons the suppression observed in backtoback forward
pi0forward pi0 correlations at star in central dau collisions at
star is consistent with a prediction of the color glass condensate cgc
calculation indicating the gold nucleus probed at such lowx is in a dense
gluon state the forward pi0  nearforward jetlike cluster azimuthal
correlations in 200 gev pp and dau collisions at star are studied which are
sensitive to the intermediate x region between forwardmidrapidity
correlations and forwardforward correlations together with the other
measurements from star which probe different regions of x
forwardnearforward dihadron correlations can provide information to
understand how sharp is the transition from dilute parton gas to dense gluon
state
",nucl-ex,0.00839418860145683,0.020427056351290752
2009.07065,CMS Collaboration,"studies of charm and beauty hadron longrange correlations in pp and ppb
  collisions at lhc energies",hep-ex nucl-ex,"  measurements of the second fourier harmonic coefficient v2 of the
azimuthal distributions of prompt and nonprompt d0 mesons produced in pp and
ppb collisions are presented nonprompt d0 mesons come from beauty hadron
decays the data samples are collected by the cms experiment at nucleonnucleon
centerofmass energies of 13 and 816 tev respectively in high multiplicity
pp collisions v2 signals for prompt charm hadrons are reported for the
first time and are found to be comparable to those for lightflavor hadron
species over a transverse momentum pmathrmt range of 26 gev compared
at similar event multiplicities the prompt d0 meson v2 values in pp and
ppb collisions are similar in magnitude the v2 values for open beauty
hadrons are extracted for the first time via nonprompt d0 mesons in ppb
collisions for pmathrmt in the range of 25 gev the results suggest
that v2 for nonprompt d0 mesons are smaller than those for prompt d0
mesons these new measurements indicate a positive charm hadron v2 in pp
collisions and suggest a mass dependence in v2 between charm and beauty
hadrons in the ppb system these results provide insights into the origin of
heavyflavor quark collectivity in small systems
",nucl-ex,0.008065987513588259,0.0202298232149823
2006.00108,"P. Abratenko, M. Alrashed, R. An, J. Anthony, J. Asaadi, A. Ashkenazi,
  S. Balasubramanian, B. Baller, C. Barnes, G. Barr, V. Basque, L.
  Bathe-Peters, O. Benevides Rodrigues, S. Berkman, A. Bhanderi, A. Bhat, M.
  Bishai, A. Blake, T. Bolton, L. Camilleri, D. Caratelli, I. Caro Terrazas, R.
  Castillo Fernandez, F. Cavanna, G. Cerati, Y. Chen, E. Church, D. Cianci, E.
  O. Cohen, J. M. Conrad, M. Convery, L. Cooper-Troendle, J. I. Crespo-Anadon,
  M. Del Tutto, D. Devitt, R. Diurba, L. Domine, R. Dorrill, K. Duffy, S.
  Dytman, B. Eberly, A. Ereditato, L. Escudero Sanchez, J. J. Evans, G. A.
  Fiorentini Aguirre, R. S. Fitzpatrick, B. T. Fleming, N. Foppiani, D. Franco,
  A. P. Furmanski, D. Garcia-Gamez, S. Gardiner, S. Gollapinni, O. Goodwin, E.
  Gramellini, P. Green, H. Greenlee, L. Gu, W. Gu, R. Guenette, P. Guzowski, E.
  Hall, P. Hamilton, O. Hen, G. A. Horton-Smith, A. Hourlier, E.-C. Huang, R.
  Itay, C. James, J. Jan de Vries, X. Ji, L. Jiang, J. H. Jo, R. A. Johnson,
  Y.-J. Jwa, N. Kamp, G. Karagiorgi, W. Ketchum, B. Kirby, M. Kirby, T.
  Kobilarcik, I. Kreslo, R. LaZur, I. Lepetic, K. Li, Y. Li, B. R. Littlejohn,
  D. Lorca, W. C. Louis, X. Luo, A. Marchionni, S. Marcocci, C. Mariani D.
  Marsden, J. Marshall, J. Martin-Albo, D. A. Martinez Caicedo, K. Mason, A.
  Mastbaum, N. McConkey, V. Meddage, T. Mettler, K. Miller, J. Mills, K.
  Mistry, A. Mogan, T. Mohayai, J. Moon, M. Mooney, A. F. Moor, C. D. Moore, J.
  Mousseau, M. Murphy, D. Naples, A. Navrer-Agasson, R. K. Neely, P. Nienaber,
  J. Nowak, O. Palamara, V. Paolone, A. Papadopoulou, V. Papavassiliou, S. F.
  Pate, A. Paudel, Z. Pavlovic, E. Piasetzky, I. D. Ponce-Pinto, D. Porzio, S.
  Prince, X. Qian, J. L. Raaf, V. Radeka, A. Rafique, M. Reggiani-Guzzo, L.
  Ren, L. Rochester, J. Rodriguez Rondon, H. E. Rogers, M. Rosenberg, M.
  Ross-Lonergan, B. Russell, G. Scanavini, D. W. Schmitz, A. Schukraft, M. H.
  Shaevitz, R. Sharankova, J. Sinclair, A. Smith, E. L. Snider, M. Soderberg,
  S. Soldner-Rembold, P. Spentzouris, J. Spitz, M. Stancari, J. St. John, T.
  Strauss, K. Sutton, S. Sword-Fehlberg, A. M. Szelc, N. Tagg, W. Tang, K.
  Terao, R. T. Thornton, C. Thorpe, M. Toups, Y.-T. Tsai, S. Tufanli, M. A.
  Uchida, T. Usher, W. Van De Pontseele, R. G. Van de Water, B. Viren, M.
  Weber, H. Wei, Z. Williams, S. Wolbers, T. Wongjirad, M. Wospakrik, W. Wu, T.
  Yang, G. Yarbrough, L. E. Yates, G. P. Zeller, J. Zennamo, and C. Zhang","first measurement of differential charged current quasielasticlike
  numuargon scattering cross sections with the microboone detector",hep-ex hep-ph nucl-ex nucl-th,"  we report on the first measurement of fluxintegrated single differential
cross sections for chargedcurrent cc muon neutrino numu scattering on
argon with a muon and a proton in the final state
40arnumumupx the measurement was carried out using the booster
neutrino beam at fermi national accelerator laboratory and the microboone
liquid argon time projection chamber detector with an exposure of 459 times
1019 protons on target events are selected to enhance the contribution of
cc quasielastic ccqe interactions the data are reported in terms of a total
cross section as well as single differential cross sections in final state muon
and proton kinematics we measure the integrated pernucleus ccqelike cross
section ie for interactions leading to a muon one proton and no pions above
detection threshold of 493 pm 076stat pm 129sys times
1038cm2 in good agreement with theoretical calculations the single
differential cross sections are also in overall good agreement with theoretical
predictions except at very forward muon scattering angles that correspond to
low momentumtransfer events
",nucl-ex,0.01161882761002503,0.02328205354510226
1612.08626,"Vadim Lensky, Vladimir Pascalutsa, Marc Vanderhaeghen","generalized polarizabilities of the nucleon in baryon chiral
  perturbation theory",hep-ph nucl-ex nucl-th,"  the nucleon generalized polarizabilities gps probed in virtual compton
scattering vcs describe the spatial distribution of the polarization density
in a nucleon they are accessed experimentally via the process of
electronproton bremsstrahlung epto epgamma at electronbeam facilities
such as mitbates cebaf jefferson lab and mami mainz we present the
calculation of the nucleon gps and vcs observables at nexttoleading order in
baryon chiral perturbation theory bchipt and confront the results with
the empirical information at this order our results are predictions in the
sense that all the parameters are wellknown from elsewhere within the
relatively large uncertainties of our calculation we find good agreement with
the experimental observations of vcs and the empirical extractions of the gps
we find large discrepancies with previous chiral calculationsall done in
heavybaryon chipt hbchiptand discuss the differences between
bchipt and hbchipt responsible for these discrepancies
",nucl-ex,0.009700491797759834,0.018522620210666873
1112.3436,"R. Shyam, K. Tsushima, A. W. Thomas","production of cascade hypernuclei via the kk reaction within a
  quarkmeson coupling model",nucl-th hep-ex hep-ph nucl-ex,"  we study the production of bound cascade hypernuclei via the kk reaction
on 12c and 28si targets within a covariant effective lagrangian model
employing the cascade bound state spinors derived from the latest quarkmeson
coupling model as well as dirac single particle wave functions the kcascade
production vertex is described by excitation propagation and decay of lambda
and sigma resonance states in the initial collision of a k meson with a target
proton in the incident channel the parameters of the resonance vertices are
fixed by describing the available data on total and differential cross sections
for the cascade production in elementary kk reaction we find that both
the elementary and hypernuclear production cross sections are dominated by the
contributions from the lambda1520 intermediate resonant state the 0 degree
differential cross sections for the formation of simple sstate cascade
particlehole states peak at a beam momentum around 10 gevc with a value in
excess of 1 mub
",nucl-ex,0.01431050529622633,0.02233895088379817
806.2233,R. V. Gavai and Sourendu Gupta,qcd at finite chemical potential with six time slices,hep-lat hep-ph nucl-ex nucl-th,"  we investigate the taylor expansion of the baryon number susceptibility and
hence pressure in a series in the baryon chemical potential mub through a
lattice simulation with light dynamical staggered quarks at a finer lattice
cutoff a16t we determine the qcd cross over coupling at mub0 we find the
radius of convergence of the series at various temeperatures and bound the
location of the qcd critical point to be tetc  094 and mubet  18 we
also investigate the extrapolation of various susceptibilities and linkages to
finite chemical potential
",nucl-ex,0.010700131598731281,0.02201932983815476
2103.01411,"W. Cosyn, B. Pire",diffractive rho  lepton pair production at an electronion collider,hep-ph nucl-ex nucl-th,"  in high energy electronion colliders a new way to probe nucleon structure
becomes available through diffractive reactions where the incident particle
produces a very energetic almost forward particle qcd describes these
reactions as due to the exchange of a pomeron which may be perturbatively
described as a dressed twogluon state provided a hard scale allows the
factorization of the amplitude in terms of two impact factors convoluted with a
pomeron propagator we consider here a process where such a description allows
to access hadronic structure in terms of the generalized parton distributions
namely the electroproduction of a forward rho meson and a timelike deeply
virtual photon separated by a large rapidity gap we explore the dependence of
the cross section on the kinematic variables and study the dependence on the
nonperturbative inputs generalized parton distributions distribution
amplitude our leading order studies show the cross section is mainly
sensitive to the gpd model input but the small size of the cross sections
could prohibit straightforward analysis of this process at planned facilities
",nucl-ex,0.016340971358832262,0.022033590999747804
1202.6154,"A. Dijon (GANIL), E. Cl\'ement (GANIL), G. De France (GANIL), G. De
  Angelis, G. Duch\^ene (IPHC), J. Dudouet (GANIL), S. Franchoo (IPNO), A.
  Gadea, A. Gottardo, T. H\""uy\""uk, B. Jacquot (GANIL), A. Kusoglu, D. Lebhertz
  (GANIL), G. Lehaut (IPNL), M. Martini (CEA DIF), D.R. Napoli, F. Nowacki
  (IPHC), S. P\'eru (CEA DIF), A. Poves, F. Recchia, N. Redon (IPNL), E. Sahin,
  C. Schmitt (GANIL), M. Sferrazza, K. Sieja (IPHC), O. Stezowski (IPNL), J.J.
  Valiente-Dobon, A. Vancraeyenest (IPNL), Y. Zheng (GANIL)","discovery of a new isomeric state in 68ni evidence for a
  highlydeformed proton intruder state",nucl-ex,"  we report on the observation of a new isomeric state in 68ni we suggest
that the newly observed state at 1681 kev above the first 2 state is a
pi2p2h 0 state across the major z28 shell gap comparison with
theoretical calculations indicates a pure proton intruder configuration and the
deduced lowlying structure of this key nucleus suggests a possible shape
coexistence scenario involving a highly deformed state
",nucl-ex,0.009366930340790974,0.021118675442724857
1808.02773,Satoshi X. Nakamura (Universidade Cruzeiro do Sul),extraction of gamma ntopi n observables from deuterontarget data,nucl-th hep-ph nucl-ex,"  an examination is conducted on a commonly used procedure for extracting
unpolarized gamma nto pip and gamma nto pi0n observables from
dgammapipp and dgammapi0pn data using a model that consists
of the impulse term and the finalstate interaction fsi terms due to nucleon
and pionexchange recent experimental and theoretical analyses used an
extraction method that does not impose a cut on the final pi n invariant
mass w i demonstrate that the use of this method can result in the gamma
nto pi n observables that are seriously distorted by the nucleon fermi
motion and that one can efficiently avoid this problem by imposing a cut on
w it is also shown that the use of kinematical cuts of recent experimental
analyses can still leave in the selected samples substantial fsi effects that
must be corrected in extracting the gamma n topi n cross sections in
terms of the nucleon and pionexchange mechanisms i give the first
qualitative explanation of the fsi corrections obtained in a recent mami
experiment for extracting gamma nto pi0 n cross sections
",nucl-ex,0.010993867911549065,0.01927390387247752
1506.08951,ALICE Collaboration,"production of light nuclei and antinuclei in pp and pbpb collisions at
  lhc energies",nucl-ex,"  the production of antideuteron and anti3he nuclei in pbpb
collisions at sqrtsrm nn  276 tev has been studied using the alice
detector at the lhc the spectra exhibit a significant hardening with
increasing centrality combined blastwave fits of several particles support
the interpretation that this behavior is caused by an increase of radial flow
the integrated particle yields are discussed in the context of coalescence and
thermalstatistical model expectations the particle ratios 3hed and
3hep in pbpb collisions are found to be in agreement with a common
chemical freezeout temperature of trm chem approx 156 mev these ratios
do not vary with centrality which is in agreement with the thermalstatistical
model in a coalescence approach it excludes models in which nucleus
production is proportional to the particle multiplicity and favors those in
which it is proportional to the particle density instead in addition the
observation of 31 antitritons in pbpb collisions is reported for comparison
the deuteron spectrum in pp collisions at sqrts  7 tev is also presented
while the ppi ratio is similar in pp and pbpb collisions the dp ratio in
pp collisions is found to be lower by a factor of 22 than in pbpb collisions
",nucl-ex,0.011017152152977118,0.02423577718999501
806.3288,"V. Guzey (Jefferson Lab), A.W. Thomas (Jefferson Lab, William-Mary
  Coll.), K. Tsushima (Jefferson Lab)","medium modifications of the bound nucleon gpds and incoherent dvcs on
  nuclear targets",nucl-th hep-ph nucl-ex,"  we study incoherent dvcs on 4he in the 4rm heeeprimegamma px
reaction which probes mediummodifications of the bound nucleon gpds and
elastic form factors assuming that the bound nucleon gpds are modified in
proportion to the corresponding bound nucleon elastic form factors as
predicted in the quarkmeson coupling model we develop an approach to
calculate various incoherent nuclear dvcs observables as an example we
compute the beamspin dvcs asymmetry and predict the xb and tdependence
of the ratio of the bound to free proton asymmetries arm
lupastphiarm lupphi we find that the deviation of
arm lupastphiarm lupphi from unity is as much as
sim 6
",nucl-ex,0.007640407646490304,0.018867603106037675
1209.2323,Matthew Luzum and Jean-Yves Ollitrault,"eliminating experimental bias in anisotropicflow measurements of
  highenergy nuclear collisions",nucl-ex nucl-th,"  we argue that the traditional eventplane method which is still widely used
to analyze anisotropic flow in ultrarelativistic heavyion collisions should
be abandoned because flow fluctuations introduce an uncontrolled bias in the
measurement instead one should use an alternative such as the scalarproduct
method or cumulant method which always measures an unambiguous property of the
underlying anisotropic flow and therefore eliminates this bias and does so
without any disadvantages it is known that this correction is important for
precision comparisons of traditional vn measurements requiring better than a
few percent accuracy however we show that it is absolutely essential for
correlations between different harmonics such as those that have been recently
measured by the atlas collaboration which can differ from the
nominallymeasured quantity by a factor two or more we also describe how
using the corrected analysis method the information from different subevents
can be combined in order to optimize the precision of analyses
",nucl-ex,0.014273178857775981,0.021533926562506557
2209.13753,"Dmitriy N. Kim, Gerald A. Miller",lightfront holography model of the emc effect,nucl-th hep-ph nucl-ex,"  a new twocomponent model of the emc effect based on lightfront holographic
qcd lfhqcd is presented the model suggests the emc effect is the result of
the nuclear potential breaking su6 symmetry the model separates the f2a
nuclear structure function into two parts a free contribution involving the
addition of proton and neutron structure functions weighted by the number of
protons and neutrons respectively and a nuclearmedium modified contribution
that involves a universal function for all nuceli further the model displays
a connection with the correlation between the size of the emc effect and the
src pair density a2  extracted from kinematic plateaus at around x  1
in inclusive quasielastic qe scattering
",nucl-ex,0.015091369385689226,0.021570770886999192
1502.0023,ALICE Collaboration,"forwardbackward multiplicity correlations in pp collisions at
  sqrts09 276 and 7 tev",nucl-ex,"  the strength of forwardbackward fb multiplicity correlations is measured
by the alice detector in protonproton pp collisions at sqrts09 276
and 7 tev the measurement is performed in the central pseudorapidity region
eta  08 for the transverse momentum prm t03 gevc two
separate pseudorapidity windows of width delta eta ranging from 02 to
08 are chosen symmetrically around eta0 the multiplicity correlation
strength brm cor is studied as a function of the pseudorapidity gap
etarm gap between the two windows as well as the width of these
windows the correlation strength is found to decrease with increasing
etarm gap and shows a nonlinear increase with deltaeta a sizable
increase of the correlation strength with the collision energy which cannot be
explained exclusively by the increase of the mean multiplicity inside the
windows is observed the correlation coefficient is also measured for
multiplicities in different configurations of two azimuthal sectors selected
within the symmetric fb etawindows two different contributions the
shortrange sr and the longrange lr are observed the energy dependence
of brm cor is found to be weak for the sr component while it is strong
for the lr component moreover the correlation coefficient is studied for
particles belonging to various transverse momentum intervals chosen to have the
same mean multiplicity both sr and lr contributions to brm cor are found
to increase with prm t in this case results are compared to pythia and
phojet event generators and to a stringbased phenomenological model the
observed dependencies of brm cor add new constraints on phenomenological
models
",nucl-ex,0.010161482548609622,0.019934879218615198
1408.0598,"R. Acciarri, C. Adams, J. Asaadi, B. Baller, T.Bolton, C. Bromberg, F.
  Cavanna, E. Church, D. Edmunds, A. Ereditato, S. Farooq, B. Fleming, H.
  Greenlee, R. Hatcher, G. Horton-Smith, C. James, E. Klein, K. Lang, P.
  Laurens, R. Mehdiyev, B. Page, O. Palamara, K. Partyka, G. Rameika, B. Rebel,
  E. Santos, M. Soderberg, J. Spitz, A.M. Szelc, M. Weber, T. Yang, and G.P.
  Zeller","first measurement of neutrino and antineutrino coherent charged pion
  production on argon",hep-ex nucl-ex,"  we report on the first cross section measurements for charged current
coherent pion production by neutrinos and antineutrinos on argon these
measurements are performed using the argoneut detector exposed to the numi beam
at fermilab the cross sections are measured to be
261210stat0304syst times 1038
textrmcm2textrmar for neutrinos at a mean energy of 96 gev and
552621stat0607syst times 1039
textrmcm2textrmar for antineutrinos at a mean energy of 36 gev
",nucl-ex,0.007894374542236918,0.021493853653131705
1107.0592,Matthew Luzum,flow fluctuations and longrange correlations elliptic flow and beyond,nucl-th hep-ph nucl-ex,"  these proceedings consist of a brief overview of the current understanding of
collective behavior in relativistic heavyion collisions in particular recent
progress in understanding the implications of eventbyevent fluctuations have
solved important puzzles in existing data  the ridge and shoulder
phenomena of longrange twoparticle correlations  and have created an
exciting opportunity to tightly constrain theoretical models with many new
observables
",nucl-ex,0.00979382048198147,0.019454472953227733
1209.3715,ALICE Collaboration,"coherent jpsi photoproduction in ultraperipheral pbpb collisions
  at sqrtsrm nn  276 tev",nucl-ex hep-ex hep-ph,"  the alice collaboration has made the first measurement at the lhc of jpsi
photoproduction in ultraperipheral pbpbcollisions at sqrtsrm nn 
276 tev the jpsi is identified via its dimuon decay in the forward
rapidity region with the muon spectrometer for events where the hadronic
activity is required to be minimal the analysis is based on an event sample
corresponding to an integrated luminosity of about 55 mub1 the cross
section for coherent jpsi production in the rapidity interval 36  y 
26 is measured to be dsigmady  100 pm 018 stat 024026
syst mb the result is compared to theoretical models for coherent jpsi
production and found to be in good agreement with models which include nuclear
gluon shadowing
",nucl-ex,0.008772824951228175,0.02229398110449367
1104.414,Yoshiko Kanada-En'yo and Yoshimasa Hidaka,alphacluster structure and density wave in oblate nuclei,nucl-th,"  pentagon and triangle shapes in si28 and c12 are discussed in relation with
nuclear density wave in the antisymmetrized molecular dynamics calculations
the kpi5 band in si28 and the kpi3 band in c12 are described by
the pentagon and triangle shapes respectively these negativeparity bands can
be interpreted as the parity partners of the kpi0 ground bands and they
are constructed from the parityasymmetricintrinsic states the pentagon and
the triangle shapes originate in 7alpha and 3alpha cluster structures
respectively in a meanfield picture they are described also by the static
onedimensional density wave at the edge of the oblate states in analysis with
ideal alpha cluster models using brinkbloch cluster wave functions and that
with a simplified model we show that the static edge density wave for the
pentagon and triangle shapes can be understood by spontaneous breaking of axial
symmetry ie the instability of the oblate states with respect to the edge
density wave the density wave is enhanced in the zn nuclei due to the
protonneutron coherent density waves while it is suppressed in zne n nuclei
",nucl-th,0.010478690236723218,0.02169996925978581
1908.10352,"Collin D. Capano, Ingo Tews, Stephanie M. Brown, Ben Margalit, Soumi
  De, Sumit Kumar, Duncan A. Brown, Badri Krishnan, Sanjay Reddy","stringent constraints on neutronstar radii from multimessenger
  observations and nuclear theory",astro-ph.HE gr-qc hep-ph nucl-th,"  the properties of neutron stars are determined by the nature of the matter
that they contain these properties can be constrained by measurements of the
stars size we obtain stringent constraints on neutronstar radii by combining
multimessenger observations of the binary neutronstar merger gw170817 with
nuclear theory that best accounts for densitydependent uncertainties in the
equation of state we construct equations of state constrained by chiral
effective field theory and marginalize over these using the gravitationalwave
observations combining this with the electromagnetic observations of the
merger remnant that imply the presence of a shortlived hypermassive neutron
star we find that the radius of a 14rmmodot neutron star is
r14mathrmmodot  1100906rm km 90 credible
interval using this constraint we show that neutron stars are unlikely to be
disrupted in neutronstar blackhole mergers subsequently such events will
not produce observable electromagnetic emission
",nucl-th,0.012662025343959297,0.024901824609320715
1504.04899,"S.B. Dubovichenko, A.V. Dzhazairov-Kakhramanov","thermonuclear processes for three body system in the potential cluster
  model",nucl-th,"  the manuscript is devoted to the description of the results obtained in the
frame of the modified potential cluster model with the classification of states
according to young tableaux for neutron and proton radiative capture processes
on 2h at thermal and astrophysical energies it demonstrates methods of
application that were obtained on the basis of phase shift analysis and
characteristics of the bound states of 2h potentials for consideration of the
radiative capture processes first reaction of the proton capture directly
takes part in the pp solar cycle where it is the second reaction the neutron
capture is not a part of usual thermonuclear cycles in the sun and stars but
can take part in the processes of primordial nucleosynthesis following at
formation and evolution of our entire universe
",nucl-th,0.013568629428775248,0.02223778979905534
1711.04515,"Nora Brambilla, Miguel A. Escobedo, Joan Soto and Antonio Vairo",heavy quarkonium suppression in a fireball,hep-ph hep-lat hep-th nucl-th,"  we perform a comprehensive study of the time evolution of heavyquarkonium
states in an expanding hot qcd medium by implementing effective field theory
techniques in the framework of open quantum systems the formalism incorporates
quarkonium production and its subsequent evolution in the fireball including
quarkonium dissociation and recombination we consider a fireball with a local
temperature that is much smaller than the inverse size of the quarkonium and
much larger than its binding energy the calculation is performed at an
accuracy that is leadingorder in the heavyquark density expansion and
nexttoleading order in the multipole expansion within this accuracy for a
smooth variation of the temperature and large times the evolution equation can
be written as a lindblad equation we solve the lindblad equation numerically
both for a weaklycoupled quarkgluon plasma and a stronglycoupled medium as
an application we compute the nuclear modification factor for the
upsilon1s and upsilon2s states we also consider the case of static
quarks which can be solved analytically our study fulfils three essential
conditions it conserves the total number of heavy quarks it accounts for the
nonabelian nature of qcd and it avoids classical approximations
",nucl-th,0.018998474035186227,0.023129781159023793
1211.2199,"Leonardo Patino, Diego Trancanelli",thermal photon production in a strongly coupled anisotropic plasma,hep-th hep-ph nucl-th,"  photons produced in heavy ion collisions escape virtually unperturbed from
the surrounding medium thus representing an excellent probe of the conditions
at the emission point using the gaugegravity duality we calculate the rate
of photon production in an anisotropic strongly coupled n4 plasma with nfnc
quark flavors we consider arbitrary orientations of the photon momentum with
respect to the anisotropic direction as well as arbitrary values of the
anisotropy we present results for the correlation functions of two
electromagnetic currents and for the electric conductivity these quantities
can be larger or smaller than the isotropic ones depending on the direction of
propagation and polarization of the photons the total production rate is
however always larger than the isotropic one independently of the frequency
direction of propagation and value of the anisotropy
",nucl-th,0.013762069408537043,0.022525057017227342
1310.6725,"Dimitrios Giataganas, Hesam Soltanpanahi",universal properties of the langevin diffusion coefficients,hep-th hep-ph nucl-th,"  we show that in generic isotropic holographic theories the longitudinal
langevin diffusion coefficient along the string motion is larger compared to
that of the transverse direction we argue that this is a universal relation
and we derive the generic conditions in order to be satisfied a way to violate
the relation is to consider anisotropic gaugegravity dualities we give an
explicit example of this violation where the noise along the transverse
direction is larger than the noise occurring along the quark motion moreover
we derive the effective worldsheet temperature for any generic theory and then
the conditions for negative excess noise we argue that isotropic theories can
not have negative excess noise and we additionally remark that these conditions
are difficult to get satisfied indicating positivity of the excess noise even
in a large class of anisotropic holographic theories
",nucl-th,0.013876680653999064,0.024180087707928635
1712.07176,"George H. S. Yabusaki (Instituto Tecnol\'ogico de Aeron\'autica - ITA
  and LFTC - Cruzeiro do Sul), J. P. B. C. de Melo (LFTC - Cruzeiro do Sul),
  Wayne de Paula (Instituto Tecnol\'ogico de Aeron\'autica - ITA), K. Tsushima
  (LFTC - Cruzeiro do Sul), T. Frederico (Instituto Tecnol\'ogico de
  Aeron\'autica - ITA)","inmedium k electromagnetic form factor with a symmetric vertex in a
  light front approach",hep-ph hep-ex nucl-ex nucl-th,"  using the lightfront kaon wave function based on a bethesalpeter amplitude
model for the quarkantiquark bound state we study the electromagnetic form
factor emff of the kaon in nuclear medium within the framework of lightfront
field theory the kaon model we adopt is well constrained by previous and
recent studies to explain its properties in vacuum the inmedium kaon emff is
evaluated for the  component of the electromagnetic current j in the
breit frame in order to consistently incorporate the constituent up and
antistrange quarks of the kaon immersed in symmetric nuclear matter we use the
quarkmeson coupling qmc model which has been widely applied to various
hadronic and nuclear phenomena in a nuclear medium with success we predict the
inmedium modification of the kaon emff in symmetric nuclear matter it is
found that after a fine tuning of the regulator mass ie mr  0600 gev
the model is suitable to fit the available experimental data in vaccum within
the theoretical uncertainties and based on this we predict the inmedium
modification of the emff
",nucl-th,0.013300827636692849,0.020375597386591535
1501.04952,Paul M. Chesler and Wilke van der Schee,early thermalization hydrodynamics and energy loss in adscft,nucl-th gr-qc hep-th,"  gaugegravity duality has provided unprecedented opportunities to study
dynamics in certain strongly coupled gauge theories this review aims to
highlight several applications to heavy ion collisions including
farfromequilibrium dynamics hydrodynamics and jet energy loss at strong
coupling
",nucl-th,0.012927979117254802,0.023770350959807757
1312.1968,"Abdel Nasser Tawfik (Egyptian Ctr. Theor. Phys., Cairo and WLCAPP,
  Cairo)","koppes work of 1948 a fundamental for nonequilibrium rate of particle
  production",nucl-th hep-ph,"  in 1948 koppe formulated an almost complete recipe for statisticalthermal
models including particle production formation and decay of resonances
temporal and thermal evolution of the interacting system statistical
approaches and equilibrium condition in final state of the nuclear interaction
as the rate of particle production was one of the basic assumptions recalling
koppes work would be an essential input to be involved in the statistical
prediction of nonequilibrium particle production in recent and future
ultrarelativistic collisions
",nucl-th,0.012746541902177517,0.0226626856382807
